x,y,z,roll,pitch,yaw
0.0594376630902,0.0175470906809,-0.157711652869,1.5809070351535945,-0.15026617468952422,0.41938963331553436
0.0942756833833,-0.00757775483637,0.133472588004,1.5934552722444377,-0.0930413951564383,0.3321131832139931
0.0934205625051,0.124431836038,0.196989253059,1.60452577533741,-0.10827416411936326,0.3401825308843952
0.0659175590882,0.0395200976144,-0.111612699284,1.6279612248175919,-0.10397200101481875,0.3859308268932544
0.0678092694899,0.0577671034859,-0.0787264003723,1.6324813744331033,-0.08184088784130643,0.38032277794479896
0.0711356396838,0.044561753924,-0.0257707415221,1.6298366379275209,-0.09459305499765312,0.34855004767305753
0.071230315968,0.0469493922189,-0.0700393730413,1.6300702655591497,-0.10137789689981398,0.36046511784126056
0.0692109629156,0.0611608480253,-0.0559962888444,1.641987177820203,-0.10580186079082053,0.33358915696779673
0.0728042262063,0.0488205414107,-0.0173873637972,1.6461566430201295,-0.06065634456384898,0.29884250294518966
0.0769407233754,-0.0103117782246,-0.0408373918317,1.6308094929062698,-0.10985144763549637,0.29574149815624196
0.0780736293586,0.00699704208413,-0.03156904278,1.63382435417319,-0.11226508389105343,0.3208004482972035
0.0734367675685,0.0386894658047,-0.0481428970451,1.643287517014425,-0.11711472162282155,0.30763388614746306
0.0714366058233,0.0324740416823,-0.0310731536802,1.6422687539242176,-0.10571306951396987,0.28051194523172
0.0728571549625,0.0171911948498,-0.0493752613121,1.636947844740809,-0.10971599301552529,0.3080922855068353
0.0725582241833,0.0460904915227,-0.0452149959378,1.6503861926710621,-0.1129869203502473,0.30184268786526586
0.0754845995617,0.00933092675326,-0.030850020703,1.6324183478236507,-0.09908568848291982,0.3220923161200804
0.0708002999746,0.0223611963088,-0.0327780009295,1.6363421031297924,-0.11225199038090317,0.2954542020621976
0.0752317941653,0.023144874548,-0.0220262822234,1.6387795495187418,-0.10348397916246616,0.31206288768607143
0.0752104316227,-0.00693348867631,-0.0278761704489,1.6308416432026471,-0.09105885495437813,0.32112087892069424
0.0708773145019,0.06851095755,-0.053432522087,1.6579216055490793,-0.11145319372457838,0.2779053681485247
0.0780091370527,0.0173038475858,-0.0488325518557,1.6419133220690494,-0.10903446187847037,0.2919396667386464
0.0761811604642,0.00188095398639,-0.0269933282141,1.6349231599360516,-0.10787007139601135,0.31227766092611187
