1500,1539,1500,1500,1500,1500,1516,1500,1500,1500,1500,1500
1500,1539,1500,1500,1500,1500,1516,1500,1500,1500,1500,1500
1500,1539,1500,1500,1500,1500,1516,1500,1500,1500,1500,1500
1500,1539,1500,1500,1500,1500,1516,1500,1500,1500,1500,1500
1500,1539,1500,1500,1500,1500,1516,1500,1500,1500,1500,1500
1500,1539,1500,1500,1500,1500,1516,1500,1500,1500,1500,1500
1500,1539,1500,1500,1500,1500,1516,1500,1500,1500,1500,1500
1500,1539,1500,1500,1500,1500,1516,1500,1500,1500,1500,1500
1500,1539,1500,1500,1500,1500,1516,1500,1500,1500,1500,1500
1500,1539,1500,1500,1500,1500,1516,1500,1500,1500,1500,1500
1500,1539,1500,1500,1500,1500,1516,1500,1500,1500,1500,1500
1500,1539,1500,1500,1500,1500,1516,1500,1500,1500,1500,1500
1500,1539,1500,1500,1500,1500,1516,1500,1500,1500,1500,1500
1500,1539,1500,1500,1500,1500,1516,1500,1500,1500,1500,1500
1500,1539,1500,1500,1500,1500,1516,1500,1500,1500,1500,1500
1500,1539,1500,1500,1500,1500,1516,1500,1500,1500,1500,1500
1500,1539,1500,1500,1500,1500,1516,1500,1500,1500,1500,1500
1500,1539,1500,1500,1500,1500,1516,1500,1500,1500,1500,1500
1500,1539,1500,1500,1500,1500,1516,1500,1500,1500,1500,1500
1500,1539,1500,1500,1500,1500,1516,1500,1500,1500,1500,1500
1500,1539,1500,1500,1500,1500,1516,1500,1500,1500,1500,1500
1500,1539,1500,1500,1500,1500,1516,1500,1500,1500,1500,1500
1500,1539,1500,1500,1500,1500,1516,1500,1500,1500,1500,1500
1500,1539,1500,1500,1500,1500,1516,1500,1500,1500,1500,1500
1500,1539,1500,1500,1500,1500,1516,1500,1500,1500,1500,1500
1500,1539,1500,1500,1500,1500,1516,1500,1500,1500,1500,1500
1500,1539,1500,1500,1500,1500,1516,1500,1500,1500,1500,1500
1500,1539,1500,1500,1500,1500,1516,1500,1500,1500,1500,1500
1500,1539,1500,1500,1500,1500,1516,1500,1500,1500,1500,1500
