0.003,-0.001,0.074,0.073,0.053,-0.004
0.003,-0.001,0.074,0.073,0.053,-0.004
0.004,-0.001,0.080,0.073,0.061,-0.002
0.004,-0.001,0.080,0.073,0.061,-0.002
0.004,0.006,0.072,0.072,0.050,-0.006
0.004,0.006,0.072,0.072,0.050,-0.006
0.005,0.010,0.078,0.071,0.059,-0.005
0.005,0.010,0.078,0.071,0.059,-0.005
0.005,0.004,0.076,0.069,0.057,0.011
0.005,0.001,0.079,0.067,0.062,0.023
0.005,0.001,0.079,0.067,0.062,0.023
0.006,0.007,0.074,0.067,0.055,0.022
0.006,0.007,0.074,0.067,0.055,0.022
0.006,0.007,0.075,0.064,0.058,0.027
0.006,0.007,0.075,0.064,0.058,0.027
0.007,0.006,0.075,0.063,0.057,0.034
0.007,0.006,0.075,0.063,0.057,0.034
0.008,0.008,0.075,0.064,0.058,0.035
0.008,0.007,0.079,0.061,0.064,0.039
0.008,0.007,0.079,0.061,0.064,0.039
0.009,0.011,0.076,0.060,0.061,0.035
0.009,0.011,0.076,0.060,0.061,0.035
0.011,-0.001,0.078,0.063,0.063,0.052
0.011,-0.001,0.078,0.063,0.063,0.052
0.012,0.013,0.080,0.061,0.067,0.034
0.012,0.013,0.080,0.061,0.067,0.034
0.013,0.019,0.078,0.061,0.064,0.025
0.014,0.010,0.079,0.061,0.066,0.035
0.014,0.010,0.079,0.061,0.066,0.035
0.016,0.010,0.079,0.060,0.066,0.034
0.016,0.010,0.079,0.060,0.066,0.034
0.016,0.015,0.077,0.061,0.062,0.025
0.016,0.015,0.077,0.061,0.062,0.025
0.017,0.014,0.075,0.064,0.059,0.025
0.017,0.014,0.075,0.064,0.059,0.025
0.019,0.014,0.076,0.063,0.060,0.023
0.019,0.014,0.076,0.063,0.060,0.023
0.019,0.017,0.076,0.063,0.059,0.019
0.019,0.017,0.076,0.063,0.059,0.019
0.021,0.015,0.074,0.064,0.056,0.021
0.022,0.006,0.078,0.065,0.061,0.034
0.022,0.006,0.078,0.065,0.061,0.034
0.025,0.014,0.077,0.065,0.058,0.027
0.025,0.014,0.077,0.065,0.058,0.027
0.026,0.013,0.075,0.065,0.056,0.030
0.026,0.013,0.075,0.065,0.056,0.030
0.028,0.007,0.076,0.067,0.056,0.039
0.028,0.007,0.076,0.067,0.056,0.039
0.029,0.015,0.081,0.064,0.064,0.030
0.031,0.013,0.076,0.067,0.058,0.034
0.031,0.013,0.076,0.067,0.058,0.034
0.033,0.012,0.076,0.065,0.059,0.036
0.033,0.012,0.076,0.065,0.059,0.036
0.035,0.014,0.073,0.067,0.056,0.034
0.035,0.014,0.073,0.067,0.056,0.034
0.036,0.014,0.076,0.068,0.062,0.033
0.038,0.013,0.081,0.068,0.069,0.033
0.038,0.013,0.081,0.068,0.069,0.033
0.039,0.012,0.077,0.070,0.066,0.033
0.039,0.012,0.077,0.070,0.066,0.033
0.040,0.018,0.074,0.068,0.064,0.023
0.040,0.018,0.074,0.068,0.064,0.023
0.044,0.012,0.081,0.070,0.075,0.026
0.044,0.012,0.081,0.070,0.075,0.026
0.044,0.013,0.075,0.070,0.068,0.022
0.047,0.017,0.074,0.069,0.067,0.014
0.047,0.017,0.074,0.069,0.067,0.014
0.048,0.009,0.074,0.070,0.068,0.023
0.048,0.009,0.074,0.070,0.068,0.023
0.050,0.007,0.075,0.071,0.070,0.026
0.050,0.007,0.075,0.071,0.070,0.026
0.051,0.010,0.068,0.071,0.061,0.022
0.051,0.010,0.068,0.071,0.061,0.022
0.054,0.010,0.071,0.072,0.065,0.023
0.055,0.007,0.071,0.071,0.064,0.027
0.055,0.007,0.071,0.071,0.064,0.027
0.058,0.009,0.076,0.069,0.070,0.026
0.058,0.009,0.076,0.069,0.070,0.026
