0.520,-0.471,9.699,-0.000,-0.004,-0.103
0.481,-0.402,9.709,0.006,0.002,-0.127
0.559,-0.333,9.718,0.020,0.006,-0.144
0.549,-0.333,9.709,0.027,0.004,-0.158
0.461,-0.265,9.718,0.023,0.003,-0.173
0.422,-0.020,9.738,0.024,0.001,-0.168
0.392,-0.088,9.689,0.024,-0.001,-0.156
0.471,-0.147,9.728,0.018,-0.004,-0.139
0.530,-0.186,9.728,0.020,-0.006,-0.122
0.539,-0.167,9.709,0.024,-0.007,-0.107
0.500,-0.147,9.689,0.021,-0.006,-0.097
0.520,-0.147,9.738,0.016,-0.008,-0.088
0.490,-0.167,9.748,0.017,-0.008,-0.078
0.461,-0.216,9.738,0.011,-0.011,-0.071
0.441,-0.157,9.718,0.000,-0.013,-0.058
0.461,-0.157,9.748,0.004,-0.013,-0.041
0.481,-0.177,9.728,0.003,-0.010,-0.021
0.510,-0.196,9.748,0.001,-0.009,-0.009
0.510,-0.186,9.748,-0.001,-0.008,0.002
0.520,-0.167,9.748,-0.001,-0.007,0.013
0.549,-0.186,9.748,-0.003,-0.005,0.023
0.520,-0.196,9.738,-0.005,-0.002,0.031
0.520,-0.196,9.758,-0.007,-0.000,0.040
0.559,-0.196,9.738,-0.007,0.001,0.047
0.598,-0.226,9.738,-0.009,0.004,0.051
0.628,-0.235,9.748,-0.010,0.006,0.053
0.608,-0.216,9.748,-0.007,0.009,0.055
0.559,-0.177,9.767,-0.006,0.010,0.057
0.559,-0.216,9.718,-0.009,0.012,0.057
0.539,-0.167,9.679,-0.004,0.015,0.046
0.559,-0.235,9.748,-0.008,0.015,0.028
0.549,-0.196,9.767,-0.010,0.018,0.010
0.520,-0.147,9.738,-0.009,0.018,-0.006
0.490,-0.167,9.758,-0.008,0.019,-0.017
0.451,-0.137,9.738,-0.009,0.019,-0.022
0.471,-0.167,9.738,-0.010,0.019,-0.028
0.490,-0.196,9.748,-0.012,0.018,-0.033
0.490,-0.177,9.738,-0.012,0.017,-0.037
0.481,-0.177,9.748,-0.011,0.015,-0.043
0.500,-0.186,9.748,-0.012,0.013,-0.046
0.520,-0.216,9.758,-0.016,0.010,-0.049
0.539,-0.255,9.767,-0.013,0.005,-0.049
0.510,-0.255,9.728,-0.012,-0.000,-0.042
0.530,-0.196,9.728,-0.012,-0.005,-0.033
0.549,-0.216,9.738,-0.012,-0.008,-0.026
0.539,-0.235,9.738,-0.012,-0.011,-0.022
0.559,-0.245,9.738,-0.015,-0.014,-0.018
0.559,-0.245,9.738,-0.014,-0.017,-0.017
0.549,-0.226,9.748,-0.014,-0.020,-0.015
0.510,-0.275,9.728,-0.017,-0.024,-0.005
0.500,-0.255,9.728,-0.017,-0.026,0.008
0.500,-0.284,9.738,-0.014,-0.027,0.022
0.530,-0.255,9.718,-0.014,-0.028,0.035
0.549,-0.294,9.718,-0.014,-0.029,0.045
0.569,-0.294,9.699,-0.010,-0.029,0.053
0.569,-0.284,9.709,-0.013,-0.031,0.057
0.579,-0.284,9.699,-0.012,-0.031,0.062
0.559,-0.255,9.699,-0.009,-0.030,0.070
0.569,-0.294,9.689,-0.006,-0.027,0.073
0.598,-0.333,9.689,-0.007,-0.024,0.070
0.588,-0.275,9.689,-0.007,-0.020,0.057
0.628,-0.284,9.748,0.000,-0.017,0.039
0.608,-0.255,9.679,-0.003,-0.014,0.019
0.618,-0.265,9.699,-0.001,-0.009,0.005
0.637,-0.265,9.699,0.000,-0.005,-0.005
0.647,-0.265,9.709,0.000,-0.003,-0.014
0.657,-0.275,9.718,0.003,-0.001,-0.021
0.657,-0.255,9.689,0.008,0.003,-0.028
0.637,-0.304,9.709,0.007,0.007,-0.035
0.637,-0.255,9.728,0.004,0.009,-0.038
0.637,-0.284,9.699,0.007,0.010,-0.039
0.686,-0.333,9.709,0.009,0.008,-0.036
0.706,-0.314,9.718,0.011,0.009,-0.028
0.677,-0.284,9.718,0.013,0.011,-0.024
0.667,-0.304,9.728,0.012,0.011,-0.022
0.667,-0.294,9.728,0.009,0.010,-0.021
0.647,-0.255,9.728,0.012,0.012,-0.020
0.677,-0.255,9.718,0.011,0.013,-0.019
0.647,-0.265,9.728,0.008,0.013,-0.018
0.637,-0.245,9.709,0.008,0.015,-0.018
0.647,-0.245,9.728,0.009,0.014,-0.017
0.647,-0.255,9.728,0.009,0.015,-0.016
0.637,-0.226,9.738,0.007,0.015,-0.015
0.647,-0.216,9.718,0.009,0.016,-0.014
0.598,-0.226,9.738,0.008,0.016,-0.013
0.559,-0.245,9.718,0.003,0.014,-0.004
0.559,-0.177,9.728,0.004,0.013,0.006
0.569,-0.226,9.767,0.011,0.012,0.019
0.559,-0.226,9.738,0.008,0.010,0.029
0.588,-0.235,9.738,0.007,0.010,0.037
0.569,-0.206,9.728,0.009,0.011,0.044
0.549,-0.206,9.718,0.008,0.010,0.054
0.569,-0.206,9.738,0.010,0.010,0.061
0.559,-0.206,9.718,0.010,0.009,0.067
0.549,-0.206,9.728,0.010,0.008,0.072
