0.382,-0.255,9.718,0.002,-0.017,-0.023
0.392,-0.255,9.709,0.000,-0.015,-0.019
0.402,-0.255,9.728,-0.000,-0.011,-0.019
0.402,-0.255,9.728,-0.001,-0.011,-0.017
0.373,-0.226,9.718,-0.000,-0.008,-0.015
0.373,-0.226,9.738,-0.000,-0.007,-0.012
0.382,-0.245,9.718,-0.003,-0.005,-0.010
0.392,-0.216,9.728,-0.005,-0.002,-0.009
0.402,-0.235,9.738,-0.005,0.000,-0.006
0.402,-0.226,9.738,-0.006,0.002,-0.004
0.412,-0.245,9.758,-0.005,0.004,-0.001
0.412,-0.245,9.738,-0.004,0.008,-0.001
0.412,-0.245,9.738,-0.003,0.009,0.000
0.392,-0.235,9.767,-0.005,0.010,0.002
0.382,-0.245,9.758,-0.003,0.013,0.002
0.373,-0.255,9.748,-0.004,0.015,0.003
0.382,-0.265,9.758,-0.004,0.016,0.003
0.363,-0.265,9.767,-0.004,0.018,0.002
0.304,-0.265,9.767,-0.005,0.019,0.007
0.314,-0.255,9.777,-0.004,0.018,0.014
0.275,-0.314,9.767,-0.002,0.018,0.026
0.284,-0.284,9.767,-0.003,0.019,0.038
0.294,-0.275,9.767,-0.002,0.020,0.046
0.245,-0.294,9.758,-0.006,0.024,0.050
0.235,-0.275,9.797,-0.004,0.025,0.051
0.265,-0.275,9.797,-0.006,0.024,0.047
0.226,-0.284,9.787,-0.005,0.026,0.043
0.255,-0.255,9.787,-0.007,0.023,0.039
0.275,-0.294,9.767,-0.000,0.024,0.036
0.275,-0.284,9.758,-0.001,0.026,0.031
0.324,-0.284,9.748,0.001,0.026,0.023
0.333,-0.245,9.728,0.005,0.032,0.012
0.324,-0.275,9.758,0.005,0.031,-0.001
0.284,-0.265,9.758,0.004,0.030,-0.010
0.314,-0.255,9.758,0.005,0.029,-0.017
0.304,-0.314,9.748,0.008,0.027,-0.021
0.294,-0.304,9.709,0.008,0.026,-0.017
0.333,-0.255,9.709,0.010,0.026,-0.012
0.275,-0.265,9.728,0.009,0.027,-0.005
0.275,-0.255,9.718,0.003,0.025,-0.003
0.255,-0.226,9.718,0.001,0.022,-0.002
0.245,-0.226,9.728,0.005,0.021,-0.001
0.235,-0.245,9.728,-0.001,0.017,-0.000
0.216,-0.235,9.728,-0.004,0.014,0.003
0.216,-0.216,9.767,-0.002,0.011,0.007
0.157,-0.245,9.748,-0.009,0.006,0.018
0.157,-0.235,9.738,-0.006,0.005,0.029
0.177,-0.235,9.728,-0.009,0.002,0.040
0.127,-0.255,9.718,-0.007,0.000,0.045
0.118,-0.275,9.758,-0.011,-0.001,0.045
0.118,-0.275,9.777,-0.013,-0.007,0.041
0.118,-0.235,9.767,-0.012,-0.011,0.035
0.127,-0.265,9.767,-0.014,-0.015,0.032
0.167,-0.245,9.738,-0.011,-0.016,0.030
0.177,-0.265,9.728,-0.007,-0.017,0.025
0.226,-0.324,9.728,-0.009,-0.019,0.023
0.255,-0.235,9.738,-0.006,-0.017,0.013
0.275,-0.245,9.748,-0.001,-0.017,-0.001
0.265,-0.265,9.738,-0.006,-0.020,-0.013
0.294,-0.245,9.767,-0.003,-0.019,-0.021
0.304,-0.314,9.728,0.002,-0.023,-0.024
0.314,-0.353,9.718,0.001,-0.021,-0.019
0.382,-0.294,9.738,-0.001,-0.021,-0.014
0.392,-0.226,9.699,0.011,-0.017,-0.013
0.451,-0.382,9.738,-0.002,-0.012,-0.008
0.471,-0.235,9.738,-0.008,-0.010,-0.003
0.412,-0.275,9.777,-0.003,-0.005,0.002
0.382,-0.304,9.797,-0.003,-0.005,0.008
0.324,-0.284,9.767,-0.009,-0.006,0.019
0.353,-0.294,9.787,-0.003,-0.005,0.027
0.314,-0.304,9.758,-0.007,-0.002,0.039
0.333,-0.284,9.787,-0.013,0.001,0.045
0.284,-0.255,9.758,-0.011,0.005,0.047
0.245,-0.275,9.767,-0.011,0.004,0.044
