0.686,-0.216,9.728,0.005,0.005,-0.018
0.628,-0.245,9.718,0.005,0.001,0.003
0.598,-0.255,9.718,0.012,-0.001,0.020
0.618,-0.265,9.709,0.008,-0.005,0.035
0.588,-0.216,9.718,0.009,-0.007,0.045
0.569,-0.265,9.709,0.014,-0.006,0.056
0.608,-0.265,9.728,0.009,-0.008,0.062
0.598,-0.245,9.728,0.010,-0.007,0.065
0.608,-0.255,9.718,0.011,-0.006,0.069
0.618,-0.275,9.709,0.005,-0.002,0.072
0.588,-0.245,9.728,0.005,0.000,0.072
0.579,-0.275,9.738,0.008,0.006,0.066
0.637,-0.226,9.728,0.005,0.011,0.051
0.657,-0.186,9.738,-0.000,0.015,0.031
0.637,-0.206,9.728,-0.005,0.017,0.016
0.628,-0.226,9.738,-0.002,0.020,0.006
0.608,-0.206,9.718,-0.004,0.022,-0.004
0.608,-0.216,9.748,-0.006,0.021,-0.010
0.598,-0.206,9.738,0.002,0.020,-0.012
0.598,-0.235,9.718,0.002,0.021,-0.018
0.588,-0.235,9.738,-0.007,0.023,-0.024
0.608,-0.255,9.738,-0.007,0.020,-0.028
0.628,-0.284,9.777,-0.005,0.018,-0.030
0.588,-0.314,9.748,-0.009,0.014,-0.020
0.579,-0.216,9.718,-0.011,0.012,-0.002
0.579,-0.255,9.767,-0.003,0.010,0.015
0.569,-0.284,9.758,-0.007,0.009,0.026
0.569,-0.265,9.758,-0.011,0.009,0.035
0.559,-0.255,9.758,-0.007,0.008,0.042
0.549,-0.275,9.748,-0.008,0.007,0.049
0.569,-0.275,9.758,-0.012,0.007,0.053
0.569,-0.265,9.748,-0.009,0.004,0.059
0.569,-0.284,9.748,-0.005,0.003,0.065
0.520,-0.294,9.738,-0.007,0.004,0.066
0.559,-0.314,9.748,-0.007,0.005,0.064
0.588,-0.275,9.748,-0.005,0.007,0.049
0.579,-0.235,9.738,-0.006,0.009,0.030
0.569,-0.235,9.728,-0.011,0.008,0.013
0.569,-0.245,9.718,-0.006,0.009,0.003
0.559,-0.255,9.709,-0.003,0.009,-0.005
0.549,-0.265,9.709,-0.005,0.007,-0.015
0.549,-0.255,9.709,-0.002,0.008,-0.022
0.559,-0.275,9.699,0.001,0.007,-0.028
0.559,-0.294,9.699,-0.004,0.007,-0.034
0.569,-0.275,9.709,-0.004,0.007,-0.040
0.559,-0.294,9.709,0.000,0.007,-0.044
0.579,-0.343,9.679,-0.002,0.002,-0.036
0.549,-0.294,9.679,0.002,-0.001,-0.020
0.549,-0.294,9.728,0.012,-0.004,-0.001
0.539,-0.324,9.709,0.008,-0.006,0.009
0.569,-0.304,9.709,0.004,-0.009,0.020
0.530,-0.255,9.709,0.008,-0.009,0.027
0.549,-0.294,9.699,0.010,-0.011,0.034
0.569,-0.284,9.728,0.004,-0.011,0.040
0.569,-0.255,9.718,0.007,-0.012,0.046
0.569,-0.255,9.728,0.008,-0.013,0.052
0.549,-0.226,9.728,0.007,-0.012,0.057
0.510,-0.196,9.728,0.005,-0.011,0.056
0.520,-0.196,9.748,0.003,-0.010,0.052
0.510,-0.255,9.767,0.003,-0.010,0.045
0.530,-0.245,9.738,0.003,-0.009,0.036
0.569,-0.216,9.758,0.003,-0.007,0.031
0.637,-0.245,9.758,0.005,-0.004,0.021
0.628,-0.245,9.709,0.003,-0.001,0.009
0.647,-0.186,9.758,-0.003,-0.003,-0.004
0.618,-0.206,9.738,0.008,-0.003,-0.012
0.628,-0.255,9.718,0.004,0.001,-0.022
0.637,-0.216,9.718,-0.001,0.005,-0.030
0.628,-0.216,9.728,0.002,0.007,-0.039
0.628,-0.255,9.718,0.001,0.010,-0.047
0.657,-0.275,9.738,-0.005,0.010,-0.051
0.628,-0.324,9.709,0.001,0.009,-0.051
0.588,-0.353,9.689,0.011,0.008,-0.041
0.588,-0.226,9.679,0.001,0.006,-0.025
0.549,-0.167,9.748,0.004,0.007,-0.008
0.520,-0.186,9.718,0.002,0.004,0.011
0.530,-0.157,9.679,-0.003,0.002,0.031
0.530,-0.245,9.709,-0.000,0.004,0.049
0.500,-0.216,9.718,-0.003,0.002,0.065
0.500,-0.255,9.728,-0.000,0.003,0.071
0.481,-0.275,9.728,0.004,0.004,0.070
0.500,-0.275,9.738,0.004,0.005,0.069
0.510,-0.265,9.758,0.004,0.006,0.073
0.490,-0.255,9.738,-0.002,0.005,0.070
0.431,-0.226,9.738,-0.000,0.006,0.063
0.461,-0.245,9.758,0.003,0.006,0.054
0.490,-0.255,9.738,-0.004,0.006,0.046
0.569,-0.167,9.748,0.000,0.009,0.031
0.530,-0.196,9.718,0.003,0.009,0.019
0.549,-0.186,9.767,-0.005,0.004,0.006
0.520,-0.177,9.748,0.002,0.000,0.001
0.530,-0.206,9.709,0.008,0.001,-0.008
0.520,-0.265,9.728,0.000,0.003,-0.018
