x,y,z,roll,pitch,yaw
1.5809070351535945,-0.15026617468952422,0.41938963331553436,0.0594376630902,0.0175470906809,-0.157711652869
1.5934552722444377,-0.0930413951564383,0.3321131832139931,0.0942756833833,-0.00757775483637,0.133472588004
1.60452577533741,-0.10827416411936326,0.3401825308843952,0.0934205625051,0.124431836038,0.196989253059
1.6279612248175919,-0.10397200101481875,0.3859308268932544,0.0659175590882,0.0395200976144,-0.111612699284
1.6324813744331033,-0.08184088784130643,0.38032277794479896,0.0678092694899,0.0577671034859,-0.0787264003723
1.6496127937743534,-0.10374859344668624,0.3044340603596723,0.0620847854566,0.0922474193201,-0.0613959711655
1.6424249239373578,-0.0978792242569862,0.3488759616037878,0.0649417965286,0.0726800072446,-0.0902222310179
1.641987177820203,-0.10580186079082053,0.33358915696779673,0.0692109629156,0.0611608480253,-0.0559962888444
1.6376833472507624,-0.09466844351653465,0.2879087566989245,0.0739577339994,0.0205772823047,-0.0246002394077
1.6308094929062698,-0.10985144763549637,0.29574149815624196,0.0769407233754,-0.0103117782246,-0.0408373918317
1.6475477061658401,-0.10856844869731887,0.288913423747328,0.0718696662859,0.0259090859245,-0.0285129360289
1.6382121541139958,-0.10911388118776419,0.31113178660610835,0.0750091683948,0.018942669125,-0.0506921720033
1.643287517014425,-0.11711472162282155,0.30763388614746306,0.0734367675685,0.0386894658047,-0.0481428970451
1.6422687539242176,-0.10571306951396987,0.28051194523172,0.0714366058233,0.0324740416823,-0.0310731536802
1.6503861926710621,-0.1129869203502473,0.30184268786526586,0.0725582241833,0.0460904915227,-0.0452149959378
1.6324183478236507,-0.09908568848291982,0.3220923161200804,0.0754845995617,0.00933092675326,-0.030850020703
1.6521512684674526,-0.10246408005169172,0.2932848842643595,0.0728726042542,0.0506565776353,-0.0449761153683
1.6363421031297924,-0.11225199038090317,0.2954542020621976,0.0708002999746,0.0223611963088,-0.0327780009295
1.6387795495187418,-0.10348397916246616,0.31206288768607143,0.0752317941653,0.023144874548,-0.0220262822234
1.6579216055490793,-0.11145319372457838,0.2779053681485247,0.0708773145019,0.06851095755,-0.053432522087
1.6406807000601487,-0.08800036997096952,0.29641495053573286,0.0731513003084,0.0087889396123,-0.0246683925936
1.6469607868957843,-0.09263709402939808,0.2909624260759914,0.0748686745249,0.0362911656308,-0.033369443065
1.6413334513483255,-0.09786437624259353,0.3020291309809003,0.0744350987072,0.0172433670966,-0.0386469785116
1.6427037663831343,-0.10222253953352442,0.3177314056825238,0.0708547693526,0.0172257060496,-0.0402823218073
1.631300709792998,-0.10203077426628221,0.33519532664152357,0.0748956739771,-0.0016400443019,-0.0510804072874
1.6387009863670159,-0.09985656379066515,0.32617389618441067,0.0748646905565,0.0144222195256,-0.0385163872156
1.6348023005598344,-0.10460597696910327,0.323169602193335,0.0730855533434,0.00554878160353,-0.0380709685239
1.6511405354249644,-0.10629527630454096,0.3045747553601526,0.0712874616663,0.0455154431632,-0.0592112866632
1.648673526944311,-0.10176262880568619,0.3173604092994557,0.0724074653441,0.0504619924655,-0.0505124569963
1.644551852352882,-0.11079583563905511,0.2911259128240349,0.0730973988593,0.017849900206,-0.0453371569545
1.6241730372500665,-0.08620451424445671,0.337460773588633,0.0742625826586,-0.0110686360392,-0.0169167220165
1.6365249617442996,-0.08698310242031518,0.3407435940592235,0.0774391949918,0.0149534554903,-0.0416037692137
1.6423844562191188,-0.11584189006457014,0.3047090264794184,0.0731761058738,0.020610596369,-0.0500467938884
1.6361600469416098,-0.10686596280844636,0.3081506758753208,0.071588586206,0.0175322526225,-0.0515056939211
1.6405665930040279,-0.09354462465716584,0.3189939332975877,0.0759418021311,0.0292097135157,-0.0399077557328
1.6399197353726702,-0.10490709107701185,0.3007107061662559,0.0763540961176,0.026246154874,-0.0237424351455
1.651761768162032,-0.10642273345522713,0.3019433885960992,0.0732152049531,0.0657143065293,-0.0348032873177
1.6400277192830914,-0.10538313263102392,0.32615900468117126,0.0732347092388,0.0217464749872,-0.0451646658154
1.6439116276854613,-0.10125566702149003,0.30649896272697336,0.0727549845478,0.0345250855985,-0.0341786732821
1.6362888196774155,-0.09960305111169493,0.3039392457915071,0.076025250786,0.0168678311717,-0.0230953959135
1.6366069400326801,-0.11629553445119459,0.29825699053710075,0.0738013142657,0.0217456724612,-0.0363322424144
1.6424497526605428,-0.11401637436648208,0.2999137466363005,0.0720541602906,0.0304251626329,-0.0542155802664
